Name,miRNA
ARID2|ENST00000334344.11|1,ARID2:miR-208-3p
ARID2|ENST00000334344.11|1,ARID2:miR-383-5p.1
ARID2|ENST00000334344.11|1,ARID2:miR-383-5p.2
ARID2|ENST00000334344.11|1,ARID2:miR-499a-5p
ARID2|ENST00000334344.11|1,ARID2:miR-802
ARID2|ENST00000334344.11|20,ARID2:miR-376c-3p
ARID2|ENST00000334344.11|20,ARID2:miR-410-3p
ARID2|ENST00000334344.11|20,ARID2:miR-532-5p
ARID2|ENST00000334344.11|21,ARID2:miR-142-5p
ARID2|ENST00000334344.11|21,ARID2:miR-410-3p
ARID2|ENST00000334344.11|21,ARID2:miR-532-5p
ARID2|ENST00000334344.11|2,ARID2:miR-155-5p
ARID2|ENST00000334344.11|2,ARID2:miR-383-5p.1
ARID2|ENST00000334344.11|2,ARID2:miR-383-5p.2
ARID2|ENST00000334344.11|3,ARID2:miR-155-5p
ARID2|ENST00000334344.11|4,ARID2:miR-145-5p
ARID2|ENST00000334344.11|4,ARID2:miR-199-5p
ARID2|ENST00000334344.11|4,ARID2:miR-24-3p
ARID2|ENST00000334344.11|4,ARID2:miR-26-5p
ARID2|ENST00000334344.11|7,ARID2:miR-101-3p.2
ARID2|ENST00000334344.11|7,ARID2:miR-128-3p
ARID2|ENST00000334344.11|7,ARID2:miR-27-3p
ARID2|ENST00000334344.11|7,ARID2:miR-369-3p
ARID2|ENST00000334344.11|7,ARID2:miR-374-5p
ARID2|ENST00000334344.11|7,ARID2:miR-655-3p
ARID2|ENST00000334344.11|8,ARID2:miR-101-3p.1
ARID2|ENST00000334344.11|8,ARID2:miR-101-3p.2
ARID2|ENST00000334344.11|8,ARID2:miR-101-3p.2
ARID2|ENST00000334344.11|8,ARID2:miR-144-3p
ARID2|ENST00000334344.11|8,ARID2:miR-154-3p/487-3p
ARID2|ENST00000334344.11|8,ARID2:miR-369-3p
ARID2|ENST00000334344.11|8,ARID2:miR-410-3p
ARID2|ENST00000334344.11|8,ARID2:miR-655-3p
ARID2|ENST00000334344.11|8,ARID2:miR-7-5p
ARID2|ENST00000334344.11|9,ARID2:miR-101-3p.1
ARID2|ENST00000334344.11|9,ARID2:miR-101-3p.2
ARID2|ENST00000334344.11|9,ARID2:miR-1-3p/206
ARID2|ENST00000334344.11|9,ARID2:miR-144-3p
ARID2|ENST00000334344.11|9,ARID2:miR-154-3p/487-3p
ARID2|ENST00000334344.11|9,ARID2:miR-369-3p
ARID2|ENST00000334344.11|9,ARID2:miR-410-3p
ARID2|ENST00000334344.11|9,ARID2:miR-655-3p
ARID2|ENST00000334344.11|9,ARID2:miR-7-5p
ARID2|ENST00000334344.11|9,ARID2:miR-873-5p.2
ARX|ENST00000379044.5|1,ARX:miR-133a-3p.2/133b
ARX|ENST00000379044.5|3,ARX:miR-302-3p/372-3p/373-3p/520-3p
ARX|ENST00000379044.5|4,ARX:miR-128-3p
ARX|ENST00000379044.5|4,ARX:miR-132-3p/212-3p
ARX|ENST00000379044.5|4,ARX:miR-204-5p/211-5p
ARX|ENST00000379044.5|4,ARX:miR-27-3p
ARX|ENST00000379044.5|4,ARX:miR-302-3p/372-3p/373-3p/520-3p
ARX|ENST00000379044.5|4,ARX:miR-421
ARX|ENST00000379044.5|4,ARX:miR-455-3p.1
ARX|ENST00000379044.5|4,ARX:miR-9-5p
ARX|ENST00000379044.5|5,ARX:miR-128-3p
ARX|ENST00000379044.5|5,ARX:miR-130-3p/301-3p/454-3p
ARX|ENST00000379044.5|5,ARX:miR-132-3p/212-3p
ARX|ENST00000379044.5|5,ARX:miR-204-5p/211-5p
ARX|ENST00000379044.5|5,ARX:miR-27-3p
ARX|ENST00000379044.5|5,ARX:miR-421
ARX|ENST00000379044.5|5,ARX:miR-455-3p.1
ARX|ENST00000379044.5|5,ARX:miR-9-5p
ARX|ENST00000379044.5|6,ARX:miR-130-3p/301-3p/454-3p
ARX|ENST00000379044.5|6,ARX:miR-139-5p
ARX|ENST00000379044.5|6,ARX:miR-323-3p
ARX|ENST00000379044.5|7,ARX:miR-130-3p/301-3p/454-3p
ARX|ENST00000379044.5|7,ARX:miR-139-5p
ARX|ENST00000379044.5|7,ARX:miR-323-3p
ASXL1|ENST00000375687.10|10,ASXL1:miR-141-3p/200a-3p
ASXL1|ENST00000375687.10|13,ASXL1:miR-9-5p
ASXL1|ENST00000375687.10|14,ASXL1:miR-9-5p
ASXL1|ENST00000375687.10|2,ASXL1:miR-7-5p
ASXL1|ENST00000375687.10|3,ASXL1:miR-7-5p
ASXL1|ENST00000375687.10|6,ASXL1:miR-153-3p
ASXL1|ENST00000375687.10|6,ASXL1:miR-203a-3p.1
ASXL1|ENST00000375687.10|7,ASXL1:miR-153-3p
ASXL1|ENST00000375687.10|7,ASXL1:miR-203a-3p.1
ASXL1|ENST00000375687.10|9,ASXL1:miR-141-3p/200a-3p
ASXL2|ENST00000435504.9|10,ASXL2:miR-192-5p/215-5p
ASXL2|ENST00000435504.9|11,ASXL2:miR-192-5p/215-5p
ASXL2|ENST00000435504.9|12,ASXL2:miR-134-5p
ASXL2|ENST00000435504.9|12,ASXL2:miR-1-3p/206
ASXL2|ENST00000435504.9|13,ASXL2:miR-134-5p
ASXL2|ENST00000435504.9|13,ASXL2:miR-1-3p/206
ASXL2|ENST00000435504.9|1,ASXL2:miR-130-3p/301-3p/454-3p
ASXL2|ENST00000435504.9|1,ASXL2:miR-18-5p
ASXL2|ENST00000435504.9|1,ASXL2:miR-19-3p
ASXL2|ENST00000435504.9|1,ASXL2:miR-302-3p/372-3p/373-3p/520-3p
ASXL2|ENST00000435504.9|1,ASXL2:miR-381-3p
ASXL2|ENST00000435504.9|1,ASXL2:miR-431-5p
ASXL2|ENST00000435504.9|1,ASXL2:miR-542-3p
ASXL2|ENST00000435504.9|27,ASXL2:miR-142-5p
ASXL2|ENST00000435504.9|27,ASXL2:miR-330-3p.2
ASXL2|ENST00000435504.9|27,ASXL2:miR-494-3p
ASXL2|ENST00000435504.9|27,ASXL2:miR-653-5p
ASXL2|ENST00000435504.9|27,ASXL2:miR-9-5p
ASXL2|ENST00000435504.9|28,ASXL2:miR-142-5p
ASXL2|ENST00000435504.9|28,ASXL2:miR-330-3p.2
ASXL2|ENST00000435504.9|28,ASXL2:miR-494-3p
ASXL2|ENST00000435504.9|28,ASXL2:miR-653-5p
ASXL2|ENST00000435504.9|29,ASXL2:miR-132-3p/212-3p
ASXL2|ENST00000435504.9|29,ASXL2:miR-137
ASXL2|ENST00000435504.9|29,ASXL2:miR-25-3p/32-5p/92-3p/363-3p/367-3p
ASXL2|ENST00000435504.9|29,ASXL2:miR-33-5p
ASXL2|ENST00000435504.9|2,ASXL2:miR-130-3p/301-3p/454-3p
ASXL2|ENST00000435504.9|2,ASXL2:miR-18-5p
ASXL2|ENST00000435504.9|2,ASXL2:miR-19-3p
ASXL2|ENST00000435504.9|2,ASXL2:miR-302-3p/372-3p/373-3p/520-3p
ASXL2|ENST00000435504.9|2,ASXL2:miR-381-3p
ASXL2|ENST00000435504.9|2,ASXL2:miR-431-5p
ASXL2|ENST00000435504.9|2,ASXL2:miR-542-3p
ASXL2|ENST00000435504.9|2,ASXL2:miR-655-3p
ASXL2|ENST00000435504.9|30,ASXL2:miR-132-3p/212-3p
ASXL2|ENST00000435504.9|30,ASXL2:miR-137
ASXL2|ENST00000435504.9|30,ASXL2:miR-25-3p/32-5p/92-3p/363-3p/367-3p
ASXL2|ENST00000435504.9|30,ASXL2:miR-33-5p
ASXL2|ENST00000435504.9|30,ASXL2:miR-493-5p
ASXL2|ENST00000435504.9|31,ASXL2:miR-137
ASXL2|ENST00000435504.9|31,ASXL2:miR-25-3p/32-5p/92-3p/363-3p/367-3p
ASXL2|ENST00000435504.9|31,ASXL2:miR-411-3p
ASXL2|ENST00000435504.9|31,ASXL2:miR-493-5p
ASXL2|ENST00000435504.9|31,ASXL2:miR-758-3p
ASXL2|ENST00000435504.9|32,ASXL2:miR-124-3p.1
ASXL2|ENST00000435504.9|32,ASXL2:miR-124-3p.2/506-3p
ASXL2|ENST00000435504.9|32,ASXL2:miR-137
ASXL2|ENST00000435504.9|32,ASXL2:miR-25-3p/32-5p/92-3p/363-3p/367-3p
ASXL2|ENST00000435504.9|32,ASXL2:miR-411-3p
ASXL2|ENST00000435504.9|32,ASXL2:miR-758-3p
ASXL2|ENST00000435504.9|33,ASXL2:miR-124-3p.1
ASXL2|ENST00000435504.9|33,ASXL2:miR-124-3p.2/506-3p
ASXL2|ENST00000435504.9|37,ASXL2:miR-24-3p
ASXL2|ENST00000435504.9|38,ASXL2:miR-24-3p
ASXL2|ENST00000435504.9|3,ASXL2:miR-655-3p
ASXL2|ENST00000435504.9|42,ASXL2:miR-125-5p
ASXL2|ENST00000435504.9|57,ASXL2:miR-19-3p
ASXL2|ENST00000435504.9|60,ASXL2:miR-138-5p
ASXL2|ENST00000435504.9|60,ASXL2:miR-17-5p/20-5p/93-5p/106-5p/519-3p
ASXL2|ENST00000435504.9|60,ASXL2:miR-181-5p
ASXL2|ENST00000435504.9|60,ASXL2:miR-302-3p/372-3p/373-3p/520-3p
ASXL2|ENST00000435504.9|60,ASXL2:miR-494-3p
ASXL2|ENST00000435504.9|61,ASXL2:miR-138-5p
ASXL2|ENST00000435504.9|61,ASXL2:miR-17-5p/20-5p/93-5p/106-5p/519-3p
ASXL2|ENST00000435504.9|61,ASXL2:miR-181-5p
ASXL2|ENST00000435504.9|61,ASXL2:miR-302-3p/372-3p/373-3p/520-3p
ASXL2|ENST00000435504.9|61,ASXL2:miR-494-3p
ASXL2|ENST00000435504.9|61,ASXL2:miR-532-5p
ASXL3|ENST00000269197.12|10,ASXL3:miR-188-5p
ASXL3|ENST00000269197.12|10,ASXL3:miR-204-5p/211-5p
ASXL3|ENST00000269197.12|10,ASXL3:miR-218-5p
ASXL3|ENST00000269197.12|11,ASXL3:miR-218-5p
ASXL3|ENST00000269197.12|11,ASXL3:miR-504-5p.1
ASXL3|ENST00000269197.12|12,ASXL3:miR-1-3p/206
ASXL3|ENST00000269197.12|12,ASXL3:miR-182-5p
ASXL3|ENST00000269197.12|12,ASXL3:miR-504-5p.1
ASXL3|ENST00000269197.12|13,ASXL3:miR-1-3p/206
ASXL3|ENST00000269197.12|13,ASXL3:miR-182-5p
ASXL3|ENST00000269197.12|16,ASXL3:miR-138-5p
ASXL3|ENST00000269197.12|17,ASXL3:miR-138-5p
ASXL3|ENST00000269197.12|1,ASXL3:miR-217
ASXL3|ENST00000269197.12|21,ASXL3:miR-17-5p/20-5p/93-5p/106-5p/519-3p
ASXL3|ENST00000269197.12|21,ASXL3:miR-302-3p/372-3p/373-3p/520-3p
ASXL3|ENST00000269197.12|22,ASXL3:miR-17-5p/20-5p/93-5p/106-5p/519-3p
ASXL3|ENST00000269197.12|22,ASXL3:miR-302-3p/372-3p/373-3p/520-3p
ASXL3|ENST00000269197.12|24,ASXL3:miR-29-3p
ASXL3|ENST00000269197.12|25,ASXL3:miR-29-3p
ASXL3|ENST00000269197.12|28,ASXL3:miR-101-3p.1
ASXL3|ENST00000269197.12|28,ASXL3:miR-139-5p
ASXL3|ENST00000269197.12|28,ASXL3:miR-181-5p
ASXL3|ENST00000269197.12|28,ASXL3:miR-330-3p.2
ASXL3|ENST00000269197.12|28,ASXL3:miR-494-3p
ASXL3|ENST00000269197.12|28,ASXL3:miR-543
ASXL3|ENST00000269197.12|28,ASXL3:miR-653-5p
ASXL3|ENST00000269197.12|29,ASXL3:miR-101-3p.1
ASXL3|ENST00000269197.12|29,ASXL3:miR-139-5p
ASXL3|ENST00000269197.12|29,ASXL3:miR-181-5p
ASXL3|ENST00000269197.12|29,ASXL3:miR-181-5p
ASXL3|ENST00000269197.12|29,ASXL3:miR-200bc-3p/429
ASXL3|ENST00000269197.12|29,ASXL3:miR-30-5p
ASXL3|ENST00000269197.12|29,ASXL3:miR-330-3p.2
ASXL3|ENST00000269197.12|29,ASXL3:miR-494-3p
ASXL3|ENST00000269197.12|29,ASXL3:miR-543
ASXL3|ENST00000269197.12|29,ASXL3:miR-653-5p
ASXL3|ENST00000269197.12|30,ASXL3:miR-181-5p
ASXL3|ENST00000269197.12|30,ASXL3:miR-200bc-3p/429
ASXL3|ENST00000269197.12|30,ASXL3:miR-23-3p
ASXL3|ENST00000269197.12|30,ASXL3:miR-30-5p
ASXL3|ENST00000269197.12|31,ASXL3:miR-23-3p
ASXL3|ENST00000269197.12|31,ASXL3:miR-329-3p/362-3p
ASXL3|ENST00000269197.12|31,ASXL3:miR-330-3p
ASXL3|ENST00000269197.12|31,ASXL3:miR-9-5p
ASXL3|ENST00000269197.12|32,ASXL3:miR-125-5p
ASXL3|ENST00000269197.12|32,ASXL3:miR-141-3p/200a-3p
ASXL3|ENST00000269197.12|32,ASXL3:miR-186-5p
ASXL3|ENST00000269197.12|32,ASXL3:miR-23-3p
ASXL3|ENST00000269197.12|32,ASXL3:miR-29-3p
ASXL3|ENST00000269197.12|32,ASXL3:miR-329-3p/362-3p
ASXL3|ENST00000269197.12|32,ASXL3:miR-330-3p
ASXL3|ENST00000269197.12|32,ASXL3:miR-495-3p
ASXL3|ENST00000269197.12|32,ASXL3:miR-9-5p
ASXL3|ENST00000269197.12|33,ASXL3:miR-125-5p
ASXL3|ENST00000269197.12|33,ASXL3:miR-141-3p/200a-3p
ASXL3|ENST00000269197.12|33,ASXL3:miR-186-5p
ASXL3|ENST00000269197.12|33,ASXL3:miR-23-3p
ASXL3|ENST00000269197.12|33,ASXL3:miR-29-3p
ASXL3|ENST00000269197.12|33,ASXL3:miR-495-3p
ASXL3|ENST00000269197.12|9,ASXL3:miR-188-5p
ASXL3|ENST00000269197.12|9,ASXL3:miR-204-5p/211-5p
ATM|ENST00000675843.1|25,ATM:miR-18-5p
ATM|ENST00000675843.1|26,ATM:miR-181-5p
ATM|ENST00000675843.1|26,ATM:miR-18-5p
ATP1A1|ENST00000295598.10|1,ATP1A1:miR-124-3p.1
ATP1A1|ENST00000295598.10|2,ATP1A1:miR-124-3p.1
ATP1A1|ENST00000295598.10|2,ATP1A1:miR-374-5p
ATP1A2|ENST00000361216.8|13,ATP1A2:miR-145-5p
ATP1A2|ENST00000361216.8|13,ATP1A2:miR-199-5p
ATP1A2|ENST00000361216.8|14,ATP1A2:miR-145-5p
ATP1A2|ENST00000361216.8|14,ATP1A2:miR-19-3p
ATP1A2|ENST00000361216.8|14,ATP1A2:miR-199-5p
ATP1A2|ENST00000361216.8|14,ATP1A2:miR-219-5p
ATP1A2|ENST00000361216.8|15,ATP1A2:miR-17-5p/20-5p/93-5p/106-5p/519-3p
ATP1A2|ENST00000361216.8|15,ATP1A2:miR-19-3p
ATP1A2|ENST00000361216.8|15,ATP1A2:miR-219-5p
ATP1A2|ENST00000361216.8|16,ATP1A2:miR-1193
ATP1A2|ENST00000361216.8|16,ATP1A2:miR-17-5p/20-5p/93-5p/106-5p/519-3p
ATP1A2|ENST00000361216.8|16,ATP1A2:miR-186-5p
ATP1A2|ENST00000361216.8|16,ATP1A2:miR-26-5p
ATP1A2|ENST00000361216.8|16,ATP1A2:miR-371-5p
ATP1A2|ENST00000361216.8|1,ATP1A2:miR-1306-5p
ATP1A2|ENST00000361216.8|1,ATP1A2:miR-27-3p
ATP1A2|ENST00000361216.8|2,ATP1A2:miR-27-3p
ATP1A2|ENST00000361216.8|7,ATP1A2:miR-34-5p/449-5p
ATP1A2|ENST00000361216.8|8,ATP1A2:miR-34-5p/449-5p
ATP2A2|ENST00000539276.7|10,ATP2A2:miR-140-3p.2
ATP2A2|ENST00000539276.7|28,ATP2A2:miR-137
ATP2A2|ENST00000539276.7|29,ATP2A2:miR-137
ATP2A2|ENST00000539276.7|2,ATP2A2:miR-141-3p/200a-3p
ATP2A2|ENST00000539276.7|2,ATP2A2:miR-142-3p.2
ATP2A2|ENST00000539276.7|2,ATP2A2:miR-149-5p
ATP2A2|ENST00000539276.7|2,ATP2A2:miR-153-3p
ATP2A2|ENST00000539276.7|2,ATP2A2:miR-181-5p
ATP2A2|ENST00000539276.7|2,ATP2A2:miR-24-3p
ATP2A2|ENST00000539276.7|2,ATP2A2:miR-381-3p
ATP2A2|ENST00000539276.7|2,ATP2A2:miR-493-5p
ATP2A2|ENST00000539276.7|2,ATP2A2:miR-493-5p
ATP2A2|ENST00000539276.7|2,ATP2A2:miR-496.1
ATP2A2|ENST00000539276.7|31,ATP2A2:miR-142-3p.2
ATP2A2|ENST00000539276.7|32,ATP2A2:miR-142-3p.1
ATP2A2|ENST00000539276.7|32,ATP2A2:miR-142-3p.2
ATP2A2|ENST00000539276.7|32,ATP2A2:miR-655-3p
ATP2A2|ENST00000539276.7|33,ATP2A2:miR-25-3p/32-5p/92-3p/363-3p/367-3p
ATP2A2|ENST00000539276.7|33,ATP2A2:miR-655-3p
ATP2A2|ENST00000539276.7|34,ATP2A2:miR-25-3p/32-5p/92-3p/363-3p/367-3p
ATP2A2|ENST00000539276.7|34,ATP2A2:miR-655-3p
ATP2A2|ENST00000539276.7|3,ATP2A2:let-7-5p/98-5p
ATP2A2|ENST00000539276.7|3,ATP2A2:miR-148-3p/152-3p
ATP2A2|ENST00000539276.7|3,ATP2A2:miR-149-5p
ATP2A2|ENST00000539276.7|3,ATP2A2:miR-151-3p
ATP2A2|ENST00000539276.7|3,ATP2A2:miR-181-5p
ATP2A2|ENST00000539276.7|3,ATP2A2:miR-200bc-3p/429
ATP2A2|ENST00000539276.7|3,ATP2A2:miR-24-3p
ATP2A2|ENST00000539276.7|3,ATP2A2:miR-381-3p
ATP2A2|ENST00000539276.7|3,ATP2A2:miR-496.1
ATP2A2|ENST00000539276.7|4,ATP2A2:let-7-5p/98-5p
ATP2A2|ENST00000539276.7|4,ATP2A2:miR-148-3p/152-3p
ATP2A2|ENST00000539276.7|4,ATP2A2:miR-151-3p
ATP2A2|ENST00000539276.7|4,ATP2A2:miR-200bc-3p/429
ATP2A2|ENST00000539276.7|4,ATP2A2:miR-30-5p
ATP2A2|ENST00000539276.7|5,ATP2A2:miR-30-5p
ATP2A2|ENST00000539276.7|8,ATP2A2:miR-133a-3p.2/133b
ATP2A2|ENST00000539276.7|9,ATP2A2:miR-133a-3p.2/133b
ATP2A2|ENST00000539276.7|9,ATP2A2:miR-140-3p.2
ATP2C1|ENST00000510168.6|1,ATP2C1:miR-142-5p
ATP2C1|ENST00000510168.6|1,ATP2C1:miR-153-3p
ATP2C1|ENST00000510168.6|1,ATP2C1:miR-340-5p
ATP2C1|ENST00000510168.6|1,ATP2C1:miR-448
ATP2C1|ENST00000510168.6|1,ATP2C1:miR-874-3p
ATP2C1|ENST00000510168.6|2,ATP2C1:miR-142-5p
ATP2C1|ENST00000510168.6|2,ATP2C1:miR-153-3p
ATP2C1|ENST00000510168.6|2,ATP2C1:miR-302-3p/372-3p/373-3p/520-3p
ATP2C1|ENST00000510168.6|2,ATP2C1:miR-340-5p
ATP2C1|ENST00000510168.6|2,ATP2C1:miR-448
ATP2C1|ENST00000510168.6|3,ATP2C1:miR-101-3p.1
ATP2C1|ENST00000510168.6|3,ATP2C1:miR-101-3p.2
ATP2C1|ENST00000510168.6|3,ATP2C1:miR-144-3p
ATP2C1|ENST00000510168.6|3,ATP2C1:miR-183-5p.1
ATP2C1|ENST00000510168.6|3,ATP2C1:miR-183-5p.2
ATP2C1|ENST00000510168.6|3,ATP2C1:miR-302-3p/372-3p/373-3p/520-3p
ATP2C1|ENST00000510168.6|3,ATP2C1:miR-483-3p.2
ATP2C1|ENST00000510168.6|3,ATP2C1:miR-532-5p
ATP2C1|ENST00000510168.6|4,ATP2C1:miR-101-3p.1
ATP2C1|ENST00000510168.6|4,ATP2C1:miR-101-3p.2
ATP2C1|ENST00000510168.6|4,ATP2C1:miR-144-3p
ATP2C1|ENST00000510168.6|4,ATP2C1:miR-183-5p.1
ATP2C1|ENST00000510168.6|4,ATP2C1:miR-183-5p.2
ATP2C1|ENST00000510168.6|4,ATP2C1:miR-19-3p
ATP2C1|ENST00000510168.6|4,ATP2C1:miR-483-3p.2
ATP2C1|ENST00000510168.6|4,ATP2C1:miR-532-5p
ATP2C1|ENST00000510168.6|5,ATP2C1:miR-19-3p
ATP7A|ENST00000341514.11|1,ATP7A:miR-148-3p/152-3p
ATP7A|ENST00000341514.11|21,ATP7A:miR-9-5p
ATP7A|ENST00000341514.11|22,ATP7A:miR-9-5p
ATP7A|ENST00000341514.11|23,ATP7A:miR-139-5p
ATP7A|ENST00000341514.11|23,ATP7A:miR-330-3p.2
ATP7A|ENST00000341514.11|24,ATP7A:miR-139-5p
ATP7A|ENST00000341514.11|27,ATP7A:miR-25-3p/32-5p/92-3p/363-3p/367-3p
ATP7A|ENST00000341514.11|27,ATP7A:miR-495-3p
ATP7A|ENST00000341514.11|28,ATP7A:miR-124-3p.1
ATP7A|ENST00000341514.11|28,ATP7A:miR-142-5p
ATP7A|ENST00000341514.11|28,ATP7A:miR-212-5p
ATP7A|ENST00000341514.11|28,ATP7A:miR-25-3p/32-5p/92-3p/363-3p/367-3p
ATP7A|ENST00000341514.11|28,ATP7A:miR-340-5p
ATP7A|ENST00000341514.11|28,ATP7A:miR-362-5p/500b-5p
ATP7A|ENST00000341514.11|28,ATP7A:miR-495-3p
ATP7A|ENST00000341514.11|2,ATP7A:miR-15-5p/16-5p/195-5p/424-5p/497-5p
ATP7A|ENST00000341514.11|3,ATP7A:miR-124-3p.1
ATP7A|ENST00000341514.11|3,ATP7A:miR-124-3p.2/506-3p
ATP7A|ENST00000341514.11|3,ATP7A:miR-15-5p/16-5p/195-5p/424-5p/497-5p
ATP7A|ENST00000341514.11|3,ATP7A:miR-302c-3p.2/520-3p
ATP7A|ENST00000341514.11|4,ATP7A:miR-124-3p.1
ATP7A|ENST00000341514.11|4,ATP7A:miR-124-3p.2/506-3p
ATP7A|ENST00000341514.11|4,ATP7A:miR-223-3p
ATP7A|ENST00000341514.11|4,ATP7A:miR-302c-3p.2/520-3p
ATP7A|ENST00000341514.11|5,ATP7A:miR-223-3p
ATP8A2|ENST00000381655.7|10,ATP8A2:miR-203a-3p.2
ATP8A2|ENST00000381655.7|11,ATP8A2:miR-203a-3p.2
ATP8A2|ENST00000381655.7|12,ATP8A2:miR-182-5p
ATP8A2|ENST00000381655.7|19,ATP8A2:miR-425-5p
ATP8A2|ENST00000381655.7|19,ATP8A2:miR-542-3p
ATP8A2|ENST00000381655.7|1,ATP8A2:miR-141-3p/200a-3p
ATP8A2|ENST00000381655.7|1,ATP8A2:miR-203a-3p.1
ATP8A2|ENST00000381655.7|1,ATP8A2:miR-495-3p
ATP8A2|ENST00000381655.7|20,ATP8A2:miR-425-5p
ATP8A2|ENST00000381655.7|20,ATP8A2:miR-455-3p.1
ATP8A2|ENST00000381655.7|20,ATP8A2:miR-542-3p
ATP8A2|ENST00000381655.7|21,ATP8A2:miR-455-3p.1
ATP8A2|ENST00000381655.7|25,ATP8A2:miR-421
ATP8A2|ENST00000381655.7|25,ATP8A2:miR-505-3p.1
ATP8A2|ENST00000381655.7|26,ATP8A2:miR-421
ATP8A2|ENST00000381655.7|26,ATP8A2:miR-505-3p.1
ATP8A2|ENST00000381655.7|28,ATP8A2:miR-143-3p
ATP8A2|ENST00000381655.7|28,ATP8A2:miR-483-3p.2
ATP8A2|ENST00000381655.7|28,ATP8A2:miR-504-5p.1
ATP8A2|ENST00000381655.7|28,ATP8A2:miR-665
ATP8A2|ENST00000381655.7|29,ATP8A2:miR-143-3p
ATP8A2|ENST00000381655.7|29,ATP8A2:miR-483-3p.2
ATP8A2|ENST00000381655.7|29,ATP8A2:miR-504-5p.1
ATP8A2|ENST00000381655.7|29,ATP8A2:miR-665
ATP8A2|ENST00000381655.7|2,ATP8A2:miR-150-5p
ATP8A2|ENST00000381655.7|2,ATP8A2:miR-377-3p
ATP8A2|ENST00000381655.7|2,ATP8A2:miR-494-3p
ATP8A2|ENST00000381655.7|2,ATP8A2:miR-495-3p
ATP8A2|ENST00000381655.7|2,ATP8A2:miR-532-3p
ATP8A2|ENST00000381655.7|2,ATP8A2:miR-653-5p
ATP8A2|ENST00000381655.7|34,ATP8A2:miR-186-5p
ATP8A2|ENST00000381655.7|34,ATP8A2:miR-219-5p
ATP8A2|ENST00000381655.7|35,ATP8A2:miR-186-5p
ATP8A2|ENST00000381655.7|35,ATP8A2:miR-219-5p
ATP8A2|ENST00000381655.7|3,ATP8A2:miR-150-5p
ATP8A2|ENST00000381655.7|3,ATP8A2:miR-330-3p
ATP8A2|ENST00000381655.7|3,ATP8A2:miR-377-3p
ATP8A2|ENST00000381655.7|3,ATP8A2:miR-494-3p
ATP8A2|ENST00000381655.7|3,ATP8A2:miR-532-3p
ATP8A2|ENST00000381655.7|3,ATP8A2:miR-653-5p
ATP8A2|ENST00000381655.7|40,ATP8A2:miR-542-3p
ATP8A2|ENST00000381655.7|4,ATP8A2:miR-330-3p
ATRX|ENST00000373344.11|16,ATRX:miR-496.2
ATRX|ENST00000373344.11|17,ATRX:miR-27-3p
ATRX|ENST00000373344.11|17,ATRX:miR-320
ATRX|ENST00000373344.11|17,ATRX:miR-494-3p
ATRX|ENST00000373344.11|17,ATRX:miR-496.2
ATRX|ENST00000373344.11|18,ATRX:miR-101-3p.1
ATRX|ENST00000373344.11|18,ATRX:miR-101-3p.2
ATRX|ENST00000373344.11|18,ATRX:miR-139-5p
ATRX|ENST00000373344.11|18,ATRX:miR-144-3p
ATRX|ENST00000373344.11|18,ATRX:miR-145-5p
ATRX|ENST00000373344.11|18,ATRX:miR-27-3p
ATRX|ENST00000373344.11|18,ATRX:miR-320
ATRX|ENST00000373344.11|18,ATRX:miR-489-3p
ATRX|ENST00000373344.11|18,ATRX:miR-494-3p
ATRX|ENST00000373344.11|19,ATRX:miR-101-3p.1
ATRX|ENST00000373344.11|19,ATRX:miR-101-3p.2
ATRX|ENST00000373344.11|19,ATRX:miR-133a-3p.2/133b
ATRX|ENST00000373344.11|19,ATRX:miR-139-5p
ATRX|ENST00000373344.11|19,ATRX:miR-144-3p
ATRX|ENST00000373344.11|19,ATRX:miR-145-5p
ATRX|ENST00000373344.11|19,ATRX:miR-489-3p
ATRX|ENST00000373344.11|1,ATRX:miR-582-5p
ATRX|ENST00000373344.11|20,ATRX:miR-133a-3p.2/133b
ATRX|ENST00000373344.11|20,ATRX:miR-19-3p
ATRX|ENST00000373344.11|21,ATRX:miR-19-3p
ATRX|ENST00000373344.11|4,ATRX:miR-124-3p.2/506-3p
ATRX|ENST00000373344.11|4,ATRX:miR-199-3p
ATRX|ENST00000373344.11|4,ATRX:miR-25-3p/32-5p/92-3p/363-3p/367-3p
ATRX|ENST00000373344.11|5,ATRX:miR-124-3p.2/506-3p
ATRX|ENST00000373344.11|5,ATRX:miR-199-3p
ATRX|ENST00000373344.11|5,ATRX:miR-25-3p/32-5p/92-3p/363-3p/367-3p
ATRX|ENST00000373344.11|6,ATRX:miR-218-5p
ATRX|ENST00000373344.11|7,ATRX:miR-218-5p
AUTS2|ENST00000342771.10|10,AUTS2:miR-101-3p.2
AUTS2|ENST00000342771.10|10,AUTS2:miR-455-3p.1
AUTS2|ENST00000342771.10|11,AUTS2:miR-101-3p.2
AUTS2|ENST00000342771.10|11,AUTS2:miR-129-5p
AUTS2|ENST00000342771.10|11,AUTS2:miR-455-3p.1
AUTS2|ENST00000342771.10|12,AUTS2:miR-129-5p
AUTS2|ENST00000342771.10|12,AUTS2:miR-145-5p
AUTS2|ENST00000342771.10|12,AUTS2:miR-199-5p
AUTS2|ENST00000342771.10|12,AUTS2:miR-200bc-3p/429
AUTS2|ENST00000342771.10|12,AUTS2:miR-216b-5p
AUTS2|ENST00000342771.10|3,AUTS2:miR-153-3p
